sn	probe	stand	cond	block_c	trial_c	key_press	Desired	correct	rt	ses	lang	dKey
2493_4151	6	5	CH1_CHIN	3	21	75	75	YES	528	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	22	68	68	YES	368	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	23	68	68	YES	376	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	24	75	75	YES	440	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	25	75	75	YES	448	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	26	75	75	YES	336	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	27	75	75	YES	352	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	28	75	75	YES	328	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	29	75	75	YES	392	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	30	75	75	YES	352	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	31	68	68	YES	440	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	32	75	75	YES	449	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	33	68	68	YES	417	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	34	68	68	YES	415	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	35	75	75	YES	632	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	36	75	75	YES	353	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	37	75	75	YES	376	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	38	75	75	YES	361	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	39	75	75	YES	376	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	40	68	68	YES	416	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	41	75	75	YES	431	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	42	68	68	YES	367	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	43	68	68	YES	392	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	44	75	75	YES	432	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	45	75	75	YES	360	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	46	75	75	YES	400	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	47	75	75	YES	321	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	48	68	68	YES	440	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	49	68	68	YES	376	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	50	68	68	YES	416	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	51	68	68	YES	391	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	52	75	75	YES	592	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	53	68	68	YES	584	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	54	68	68	YES	392	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	55	68	68	YES	359	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	56	75	75	YES	624	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	57	75	75	YES	416	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	58	75	75	YES	384	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	59	75	75	YES	392	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	60	68	75	NO	432	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	61	75	75	YES	456	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	62	75	75	YES	368	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	63	68	68	YES	528	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	64	75	75	YES	423	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	65	75	75	YES	455	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	66	75	75	YES	496	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	67	68	68	YES	512	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	68	75	75	YES	417	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	69	75	75	YES	519	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	70	68	68	YES	607	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	71	75	75	YES	544	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	72	68	68	YES	504	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	73	75	75	YES	456	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	74	68	68	YES	464	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	75	68	68	YES	432	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	76	68	68	YES	448	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	77	75	75	YES	424	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	78	68	68	YES	415	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	79	75	75	YES	512	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	80	68	68	YES	408	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	81	75	75	YES	384	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	82	68	68	YES	408	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	83	68	68	YES	424	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	84	68	68	YES	368	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	85	68	68	YES	320	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	86	75	75	YES	480	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	87	68	68	YES	423	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	88	68	68	YES	312	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	89	68	68	YES	393	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	90	68	68	YES	360	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	91	75	75	YES	409	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	92	68	68	YES	353	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	93	75	75	YES	455	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	94	68	68	YES	360	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	95	68	68	YES	351	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	96	68	68	YES	384	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	97	68	68	YES	368	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	98	75	75	YES	455	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	99	75	75	YES	360	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	100	75	75	YES	367	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	101	68	68	YES	425	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	102	75	75	YES	416	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	103	75	75	YES	362	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	104	75	75	YES	375	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	105	75	75	YES	345	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	106	75	68	NO	368	1	chinese	low
2493_4151	3	5	CH1_CHIN	3	107	68	68	YES	416	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	108	68	68	YES	454	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	109	75	75	YES	423	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	110	68	68	YES	368	1	chinese	low
2493_4151	9	5	CH1_CHIN	3	111	75	75	YES	439	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	112	75	75	YES	471	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	113	75	75	YES	520	1	chinese	low
2493_4151	8	5	CH1_CHIN	3	114	75	75	YES	399	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	115	68	68	YES	391	1	chinese	low
2493_4151	2	5	CH1_CHIN	3	116	68	68	YES	352	1	chinese	low
2493_4151	7	5	CH1_CHIN	3	117	75	75	YES	377	1	chinese	low
2493_4151	4	5	CH1_CHIN	3	118	68	68	YES	384	1	chinese	low
2493_4151	6	5	CH1_CHIN	3	119	75	75	YES	383	1	chinese	low
2493_4151	1	5	CH1_CHIN	3	120	68	68	YES	360	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	1	75	75	YES	540	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	2	68	68	YES	512	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	3	68	68	YES	423	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	4	75	75	YES	552	1	chinese	low
2493_4151	6	5	CH1_CHIN	4	5	75	75	YES	504	1	chinese	low
2493_4151	7	5	CH1_CHIN	4	6	75	75	YES	408	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	7	68	68	YES	384	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	8	68	68	YES	456	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	9	68	68	YES	336	1	chinese	low
2493_4151	7	5	CH1_CHIN	4	10	75	75	YES	367	1	chinese	low
2493_4151	1	5	CH1_CHIN	4	11	68	68	YES	400	1	chinese	low
2493_4151	7	5	CH1_CHIN	4	12	75	75	YES	392	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	13	68	68	YES	417	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	14	68	68	YES	383	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	15	68	68	YES	361	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	16	68	68	YES	329	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	17	68	68	YES	329	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	18	68	68	YES	337	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	19	75	75	YES	440	1	chinese	low
2493_4151	6	5	CH1_CHIN	4	20	75	75	YES	401	1	chinese	low
2493_4151	6	5	CH1_CHIN	4	21	75	75	YES	424	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	22	75	75	YES	400	1	chinese	low
2493_4151	6	5	CH1_CHIN	4	23	75	75	YES	400	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	24	75	75	YES	351	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	25	68	68	YES	544	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	26	68	68	YES	407	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	27	68	68	YES	408	1	chinese	low
2493_4151	6	5	CH1_CHIN	4	28	75	75	YES	519	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	29	68	68	YES	560	1	chinese	low
2493_4151	1	5	CH1_CHIN	4	30	68	68	YES	425	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	31	68	68	YES	432	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	32	75	75	YES	544	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	33	68	68	YES	392	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	34	75	75	YES	408	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	35	68	68	YES	408	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	36	68	68	YES	352	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	37	68	68	YES	369	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	38	75	75	YES	432	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	39	68	68	YES	360	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	40	68	68	YES	424	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	41	68	68	YES	319	1	chinese	low
2493_4151	3	5	CH1_CHIN	4	42	68	68	YES	352	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	43	68	75	NO	344	1	chinese	low
2493_4151	7	5	CH1_CHIN	4	44	75	75	YES	456	1	chinese	low
2493_4151	1	5	CH1_CHIN	4	45	68	68	YES	544	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	46	75	75	YES	424	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	47	68	68	YES	384	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	48	75	75	YES	400	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	49	75	75	YES	384	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	50	75	75	YES	377	1	chinese	low
2493_4151	7	5	CH1_CHIN	4	51	75	75	YES	361	1	chinese	low
2493_4151	4	5	CH1_CHIN	4	52	68	68	YES	481	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	53	68	68	YES	385	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	54	75	75	YES	408	1	chinese	low
2493_4151	2	5	CH1_CHIN	4	55	68	68	YES	393	1	chinese	low
2493_4151	9	5	CH1_CHIN	4	56	75	75	YES	384	1	chinese	low
2493_4151	1	5	CH1_CHIN	4	57	68	68	YES	415	1	chinese	low
2493_4151	8	5	CH1_CHIN	4	58	75	75	YES	496	1	chinese	low
2493_4151	1	5	CH1_CHIN	4	59	68	68	YES	351	1	chinese	low
